telemetry_id,timestamp,vehicle_id,speed_kmh,accel_m_s2,event,lat,lon,heading_deg
T021089,2025-09-23T06:02:25,V004,47.98,0.476,normal,52.371343,4.896057,331.83
T021090,2025-09-23T06:02:30,V004,50.48,-0.017,normal,52.371569,4.896132,330.11
T021091,2025-09-23T06:02:35,V004,59.27,-0.323,normal,52.371462,4.896342,331.18
T021092,2025-09-23T06:02:40,V004,62.39,-0.639,normal,52.371384,4.89639,329.59
T021093,2025-09-23T06:02:45,V004,53.72,0.2,normal,52.371488,4.896489,330.81
T021094,2025-09-23T06:02:50,V004,42.95,0.859,normal,52.371722,4.896767,327.68
T021095,2025-09-23T06:02:55,V004,58.01,-0.292,normal,52.371894,4.896809,329.6
T021096,2025-09-23T06:03:00,V004,82.14,-0.42,normal,52.371917,4.897042,332.79
T021097,2025-09-23T06:03:05,V004,63.64,-0.206,normal,52.371909,4.897141,341.63
T021098,2025-09-23T06:03:10,V004,61.78,0.142,normal,52.371992,4.897376,342.67
T021099,2025-09-23T06:03:15,V004,48.38,-0.167,normal,52.372153,4.897542,340.79
T021100,2025-09-23T06:03:20,V004,56.03,0.028,normal,52.372133,4.89743,347.9
T021101,2025-09-23T06:03:25,V004,65.1,0.539,normal,52.372093,4.897624,353.16
T021102,2025-09-23T06:03:30,V004,60.96,-0.175,normal,52.372331,4.897828,353.04
T021103,2025-09-23T06:03:35,V004,72.02,-0.332,normal,52.372618,4.897963,1.19
T021104,2025-09-23T06:03:40,V004,71.83,-0.425,normal,52.372548,4.898071,5.74
T021105,2025-09-23T06:03:45,V004,67.19,0.181,normal,52.372576,4.8982,9.78
T021106,2025-09-23T06:03:50,V004,41.08,0.043,normal,52.372598,4.898172,13.17
T021107,2025-09-23T06:03:55,V004,69.39,0.114,normal,52.372546,4.8982,8.64
T021108,2025-09-23T06:04:00,V004,62.94,-0.114,normal,52.372659,4.898388,8.4
T021109,2025-09-23T06:04:05,V004,73.88,-0.298,normal,52.372751,4.89831,9.59
T021110,2025-09-23T06:04:10,V004,73.1,0.668,normal,52.37274,4.898334,11.82
T021111,2025-09-23T06:04:15,V004,64.03,-0.961,normal,52.37251,4.89848,9.91
T021112,2025-09-23T06:04:20,V004,50.9,0.451,normal,52.372646,4.898562,8.4
T021113,2025-09-23T06:04:25,V004,55.53,-0.271,normal,52.372808,4.8987,9.33
T021114,2025-09-23T06:04:30,V004,67.44,-0.19,normal,52.372685,4.898705,2.8
T021115,2025-09-23T06:04:35,V004,58.3,-0.52,normal,52.372699,4.898717,358.2
T021116,2025-09-23T06:04:40,V004,56.07,0.26,normal,52.372864,4.898741,356.8
T021117,2025-09-23T06:04:45,V004,53.01,0.134,normal,52.372806,4.899021,354.74
T021118,2025-09-23T06:04:50,V004,56.25,0.507,normal,52.372867,4.899233,0.16
T021119,2025-09-23T06:04:55,V004,84.08,3.109,hard_accel,52.372923,4.899339,5.01
T021120,2025-09-23T06:05:00,V004,54.91,0.768,normal,52.37291,4.899589,1.57
T021121,2025-09-23T06:05:05,V004,57.84,0.392,normal,52.372862,4.899529,357.48
T021122,2025-09-23T06:05:10,V004,45.83,0.142,normal,52.37291,4.899565,359.44
T021123,2025-09-23T06:05:15,V004,60.72,0.593,normal,52.373132,4.899816,3.67
T021124,2025-09-23T06:05:20,V004,74.24,-0.494,normal,52.373277,4.899855,4.9
T021125,2025-09-23T06:05:25,V004,47.27,0.221,normal,52.373204,4.899948,358.63
T021126,2025-09-23T06:05:30,V004,67.81,-0.52,normal,52.37342,4.900075,357.82
T021127,2025-09-23T06:05:35,V004,61.46,0.557,normal,52.373604,4.900215,357.54
T021128,2025-09-23T06:05:40,V004,61.17,-0.152,normal,52.373509,4.9004,0.16
T021129,2025-09-23T06:05:45,V004,81.5,0.464,normal,52.373676,4.900542,4.33
T021130,2025-09-23T06:05:50,V004,64.35,-0.201,normal,52.373555,4.900557,5.2
T021131,2025-09-23T06:05:55,V004,58.28,0.474,normal,52.373626,4.900536,1.69
T021132,2025-09-23T06:06:00,V004,63.35,-0.051,normal,52.373752,4.900688,1.43
T021133,2025-09-23T06:06:05,V004,55.54,0.247,normal,52.37389,4.900848,358.64
T021134,2025-09-23T06:06:10,V004,74.46,-0.032,normal,52.374001,4.900919,359.57
T021135,2025-09-23T06:06:15,V004,57.14,-0.312,normal,52.373897,4.901068,357.37
T021136,2025-09-23T06:06:20,V004,62.41,-0.132,normal,52.373743,4.901173,356.36
T021137,2025-09-23T06:06:25,V004,65.61,0.347,normal,52.373832,4.901332,357.62
T021138,2025-09-23T06:06:30,V004,47.55,-0.852,normal,52.373803,4.901337,357.84
T021139,2025-09-23T06:06:35,V004,57.6,0.406,normal,52.374038,4.901471,1.2
T021140,2025-09-23T06:06:40,V004,55.8,-0.04,normal,52.373923,4.901466,358.16
T021141,2025-09-23T06:06:45,V004,75.29,-0.168,normal,52.373864,4.901664,353.02
T021142,2025-09-23T06:06:50,V004,56.85,-0.763,normal,52.373888,4.9018,353.94
T021143,2025-09-23T06:06:55,V004,55.55,-2.208,hard_brake,52.374,4.901846,352.61
T021144,2025-09-23T06:07:00,V004,66.86,-0.358,normal,52.374044,4.90211,351.8
T021145,2025-09-23T06:07:05,V004,50.66,-0.172,normal,52.374081,4.902154,350.72
T021146,2025-09-23T06:07:10,V004,56.8,0.341,normal,52.374076,4.90232,354.41
T021147,2025-09-23T06:07:15,V004,24.08,-1.969,hard_brake,52.37421,4.902574,352.34
T021148,2025-09-23T06:07:20,V004,59.08,0.161,normal,52.3744,4.902597,351.88
T021149,2025-09-23T06:07:25,V004,69.78,-0.884,normal,52.374381,4.902599,347.45
T021150,2025-09-23T06:07:30,V004,64.75,-0.131,normal,52.374333,4.902796,343.39
T021151,2025-09-23T06:07:35,V004,75.23,0.616,normal,52.374408,4.9027,344.59
T021152,2025-09-23T06:07:40,V004,40.74,0.549,normal,52.37446,4.902791,342.6
T021153,2025-09-23T06:07:45,V004,57.06,-0.86,normal,52.374526,4.90284,343.57
T021154,2025-09-23T06:07:50,V004,59.3,-0.479,normal,52.374435,4.902833,344.61
T021155,2025-09-23T06:07:55,V004,67.58,0.116,normal,52.374695,4.902917,342.46
T021156,2025-09-23T06:08:00,V004,57.28,0.753,normal,52.3749,4.902943,341.19
T021157,2025-09-23T06:08:05,V004,82.95,0.723,normal,52.374869,4.903182,340.45
T021158,2025-09-23T06:08:10,V004,59.76,0.114,normal,52.374991,4.903167,342.75
T021159,2025-09-23T06:08:15,V004,56.35,-0.516,normal,52.374883,4.903343,340.24
T021160,2025-09-23T06:08:20,V004,62.7,0.178,normal,52.37495,4.90329,342.98
T021161,2025-09-23T06:08:25,V004,68.41,-0.15,normal,52.37516,4.903359,338.86
T021162,2025-09-23T06:08:30,V004,60.59,-0.243,normal,52.374951,4.903566,337.16
T021163,2025-09-23T06:08:35,V004,67.57,-0.689,normal,52.375016,4.903405,335.65
T021164,2025-09-23T06:08:40,V004,67.83,-0.396,normal,52.374955,4.903392,335.48
T021165,2025-09-23T06:08:45,V004,40.68,-0.204,normal,52.37491,4.903362,333.72
T021166,2025-09-23T06:08:50,V004,84.39,2.883,hard_accel,52.375098,4.90359,332.86
T021167,2025-09-23T06:08:55,V004,54.2,-0.564,normal,52.37516,4.903747,330.51
T021168,2025-09-23T06:09:00,V004,35.02,-2.719,hard_brake,52.375246,4.903965,331.25
T021169,2025-09-23T06:09:05,V004,55.38,-0.137,normal,52.375378,4.903992,336.11
T021170,2025-09-23T06:09:10,V004,63.56,0.481,normal,52.375526,4.904038,336.05
T021171,2025-09-23T06:09:15,V004,46.71,-0.368,normal,52.375569,4.903995,333.34
T021172,2025-09-23T06:09:20,V004,43.68,0.4,normal,52.375762,4.904103,329.76
T021173,2025-09-23T06:09:25,V004,66.86,-0.01,normal,52.375659,4.904349,326.69
T021174,2025-09-23T06:09:30,V004,61.84,1.789,hard_accel,52.375757,4.904282,327.62
T021175,2025-09-23T06:09:35,V004,64.92,0.302,normal,52.375751,4.904322,329.77
T021176,2025-09-23T06:09:40,V004,54.3,0.138,normal,52.37582,4.904226,328.55
T021177,2025-09-23T06:09:45,V004,78.49,-0.388,normal,52.375897,4.904175,326.52
T021178,2025-09-23T06:09:50,V004,51.43,-0.792,normal,52.376123,4.90443,328.8
T021179,2025-09-23T06:09:55,V004,79.22,-0.491,normal,52.376224,4.904439,326.53
T021180,2025-09-23T06:10:00,V004,45.55,0.223,normal,52.376465,4.904522,327.85
T021181,2025-09-23T06:10:05,V004,68.17,1.868,hard_accel,52.376568,4.904369,324.62
T021182,2025-09-23T06:10:10,V004,60.82,0.291,lane_change,52.376694,4.904456,323.96
T021183,2025-09-23T06:10:15,V004,64.24,-0.82,normal,52.376713,4.904532,321.89
T021184,2025-09-23T06:10:20,V004,44.65,0.462,normal,52.376827,4.904697,321.62
T021185,2025-09-23T06:10:25,V004,50.62,-2.542,hard_brake,52.37686,4.904623,322.82
T021186,2025-09-23T06:10:30,V004,65.27,0.136,normal,52.376995,4.90459,325.19
T021187,2025-09-23T06:10:35,V004,74.04,0.283,normal,52.377028,4.904682,321.29
T021188,2025-09-23T06:10:40,V004,58.02,-0.189,normal,52.377139,4.904655,316.49
T021189,2025-09-23T06:10:45,V004,61.76,-0.208,normal,52.377255,4.904718,316.01
T021190,2025-09-23T06:10:50,V004,77.39,3.643,hard_accel,52.377355,4.904871,321.88
T021191,2025-09-23T06:10:55,V004,59.64,0.881,normal,52.377531,4.904805,316.27
T021192,2025-09-23T06:11:00,V004,58.85,-0.288,normal,52.377356,4.90465,320.43
T021193,2025-09-23T06:11:05,V004,55.41,-0.569,normal,52.37735,4.904787,320.52
T021194,2025-09-23T06:11:10,V004,80.22,1.119,hard_accel,52.377413,4.904829,317.06
T021195,2025-09-23T06:11:15,V004,77.88,1.913,hard_accel,52.377328,4.904882,315.83
T021196,2025-09-23T06:11:20,V004,68.75,-0.31,normal,52.37736,4.905019,317.5
T021197,2025-09-23T06:11:25,V004,71.18,0.259,normal,52.377468,4.905127,311.82
T021198,2025-09-23T06:11:30,V004,53.12,-0.499,normal,52.377535,4.905307,311.0
T021199,2025-09-23T06:11:35,V004,61.76,0.011,normal,52.377487,4.905386,310.45
T021200,2025-09-23T06:11:40,V004,60.81,-0.579,normal,52.377378,4.905606,317.14
T021201,2025-09-23T06:11:45,V004,64.49,-0.206,normal,52.377475,4.905655,317.69
T021202,2025-09-23T06:11:50,V004,44.4,-1.12,normal,52.377589,4.905607,318.3
T021203,2025-09-23T06:11:55,V004,48.54,-0.519,normal,52.377678,4.905902,319.58
T021204,2025-09-23T06:12:00,V004,56.34,0.294,normal,52.377801,4.90598,318.44
T021205,2025-09-23T06:12:05,V004,56.12,0.014,normal,52.377651,4.906009,321.41
T021206,2025-09-23T06:12:10,V004,51.41,-0.296,normal,52.377698,4.906109,321.54
T021207,2025-09-23T06:12:15,V004,47.21,-0.208,normal,52.377763,4.906178,319.44
T021208,2025-09-23T06:12:20,V004,45.8,0.012,normal,52.377859,4.90651,323.25
T021209,2025-09-23T06:12:25,V004,57.29,-0.643,normal,52.378088,4.906425,328.7
T021210,2025-09-23T06:12:30,V004,74.13,-1.04,normal,52.377981,4.906519,327.22
T021211,2025-09-23T06:12:35,V004,77.18,0.249,normal,52.377989,4.906553,327.88
T021212,2025-09-23T06:12:40,V004,50.48,0.775,normal,52.3781,4.906549,331.75
T021213,2025-09-23T06:12:45,V004,75.17,0.73,normal,52.378179,4.906496,329.33
T021214,2025-09-23T06:12:50,V004,54.84,-1.045,normal,52.378378,4.906434,330.64
T021215,2025-09-23T06:12:55,V004,59.58,-0.161,normal,52.378549,4.906505,334.62
T021216,2025-09-23T06:13:00,V004,80.33,-0.182,normal,52.37868,4.906591,334.54
T021217,2025-09-23T06:13:05,V004,58.91,0.989,normal,52.37887,4.906695,335.91
T021218,2025-09-23T06:13:10,V004,49.99,0.75,normal,52.378763,4.906847,338.22
T021219,2025-09-23T06:13:15,V004,31.47,-3.472,hard_brake,52.378812,4.906896,338.79
T021220,2025-09-23T06:13:20,V004,79.14,1.891,hard_accel,52.379078,4.906867,335.2
T021221,2025-09-23T06:13:25,V004,46.78,-0.148,normal,52.379151,4.907129,333.61
T021222,2025-09-23T06:13:30,V004,61.56,0.113,normal,52.379153,4.907256,330.51
T021223,2025-09-23T06:13:35,V004,62.03,0.115,normal,52.379247,4.907451,333.53
T021224,2025-09-23T06:13:40,V004,72.51,-0.483,normal,52.379245,4.907576,335.74
T021225,2025-09-23T06:13:45,V004,66.11,0.1,normal,52.379357,4.907674,329.63
T021226,2025-09-23T06:13:50,V004,64.34,-0.872,normal,52.379444,4.907678,323.87
T021227,2025-09-23T06:13:55,V004,43.8,0.048,normal,52.37933,4.90758,325.97
T021228,2025-09-23T06:14:00,V004,27.97,-2.18,hard_brake,52.379375,4.907692,318.39
T021229,2025-09-23T06:14:05,V004,57.21,0.267,normal,52.379232,4.907664,317.07
T021230,2025-09-23T06:14:10,V004,63.25,0.012,normal,52.379203,4.907566,315.22
T021231,2025-09-23T06:14:15,V004,71.03,-0.384,normal,52.37917,4.907631,315.12
T021232,2025-09-23T06:14:20,V004,56.77,0.222,normal,52.379247,4.907771,316.9
T021233,2025-09-23T06:14:25,V004,70.76,0.009,normal,52.379521,4.907744,315.19
T021234,2025-09-23T06:14:30,V004,42.26,-1.409,hard_brake,52.37964,4.907882,316.24
T021235,2025-09-23T06:14:35,V004,64.96,1.531,normal,52.379662,4.908033,314.79
T021236,2025-09-23T06:14:40,V004,45.32,-0.055,normal,52.379702,4.908072,315.48
T021237,2025-09-23T06:14:45,V004,65.99,-0.314,normal,52.379801,4.908128,314.77
T021238,2025-09-23T06:14:50,V004,67.34,-0.313,normal,52.379637,4.908166,319.39
T021239,2025-09-23T06:14:55,V004,67.67,0.729,normal,52.379701,4.908312,318.2
T021240,2025-09-23T06:15:00,V004,53.47,0.178,normal,52.379694,4.908197,323.1
T021241,2025-09-23T06:15:05,V004,56.26,0.139,normal,52.379676,4.908186,321.3
T021242,2025-09-23T06:15:10,V004,60.48,-0.232,normal,52.379869,4.908182,321.04
T021243,2025-09-23T06:15:15,V004,50.63,-0.17,normal,52.380179,4.908325,321.68
T021244,2025-09-23T06:15:20,V004,57.93,-0.628,normal,52.380386,4.908414,321.93
T021245,2025-09-23T06:15:25,V004,41.93,-3.526,hard_brake,52.380482,4.908359,322.34
T021246,2025-09-23T06:15:30,V004,63.65,-0.33,normal,52.380557,4.908356,324.54
T021247,2025-09-23T06:15:35,V004,58.45,-0.064,normal,52.380598,4.908525,329.77
T021248,2025-09-23T06:15:40,V004,81.37,0.583,normal,52.380659,4.908611,335.4
T021249,2025-09-23T06:15:45,V004,51.74,0.216,normal,52.380693,4.908793,333.93
T021250,2025-09-23T06:15:50,V004,73.0,0.387,normal,52.380693,4.909045,340.28
T021251,2025-09-23T06:15:55,V004,53.03,-0.369,normal,52.380704,4.909087,342.92
T021252,2025-09-23T06:16:00,V004,60.67,0.672,normal,52.38077,4.909018,340.61
T021253,2025-09-23T06:16:05,V004,69.26,-0.429,normal,52.380985,4.909251,334.84
T021254,2025-09-23T06:16:10,V004,50.8,-0.19,lane_change,52.38101,4.909331,331.99
T021255,2025-09-23T06:16:15,V004,25.68,0.113,normal,52.381043,4.909439,329.51
T021256,2025-09-23T06:16:20,V004,66.26,0.018,normal,52.381047,4.909537,328.13
T021257,2025-09-23T06:16:25,V004,65.01,1.09,normal,52.38097,4.909638,326.89
T021258,2025-09-23T06:16:30,V004,42.75,1.026,normal,52.381074,4.909736,325.36
T021259,2025-09-23T06:16:35,V004,52.56,-0.667,normal,52.381164,4.909796,327.41
T021260,2025-09-23T06:16:40,V004,71.55,-0.331,normal,52.381051,4.90975,332.03
T021261,2025-09-23T06:16:45,V004,39.88,-0.032,normal,52.381014,4.909596,332.39
T021262,2025-09-23T06:16:50,V004,28.1,-3.599,hard_brake,52.381256,4.909484,335.21
T021263,2025-09-23T06:16:55,V004,41.68,-0.222,lane_change,52.381289,4.909514,332.64
T021264,2025-09-23T06:17:00,V004,78.02,-0.411,lane_change,52.381272,4.909415,336.06
T021265,2025-09-23T06:17:05,V004,56.62,-0.083,normal,52.381187,4.909524,337.13
T021266,2025-09-23T06:17:10,V004,39.16,-0.804,normal,52.38136,4.909543,338.19
T021267,2025-09-23T06:17:15,V004,70.26,-0.544,normal,52.381485,4.909664,337.33
T021268,2025-09-23T06:17:20,V004,81.58,-0.61,normal,52.381499,4.90978,338.83
T021269,2025-09-23T06:17:25,V004,81.73,0.095,normal,52.381672,4.909667,341.27
T021270,2025-09-23T06:17:30,V004,41.4,-0.404,normal,52.381699,4.909786,341.28
T021271,2025-09-23T06:17:35,V004,27.71,-0.449,normal,52.381716,4.909995,343.73
T021272,2025-09-23T06:17:40,V004,35.57,-0.359,normal,52.381907,4.910025,340.05
T021273,2025-09-23T06:17:45,V004,59.36,-0.088,normal,52.381968,4.910145,335.85
T021274,2025-09-23T06:17:50,V004,66.44,-0.536,normal,52.381896,4.91018,334.21
T021275,2025-09-23T06:17:55,V004,55.28,2.714,hard_accel,52.381832,4.910159,335.97
T021276,2025-09-23T06:18:00,V004,74.08,-0.266,normal,52.381845,4.910371,336.02
T021277,2025-09-23T06:18:05,V004,52.06,0.312,normal,52.381833,4.910307,337.39
T021278,2025-09-23T06:18:10,V004,39.39,-2.092,hard_brake,52.381945,4.910259,337.9
T021279,2025-09-23T06:18:15,V004,62.76,0.387,normal,52.381743,4.910403,338.23
T021280,2025-09-23T06:18:20,V004,73.03,-1.457,normal,52.381806,4.910378,334.5
T021281,2025-09-23T06:18:25,V004,61.39,-0.581,normal,52.381902,4.910538,330.16
T021282,2025-09-23T06:18:30,V004,67.89,-0.222,normal,52.382024,4.910759,330.76
T021283,2025-09-23T06:18:35,V004,39.49,0.644,normal,52.381948,4.91074,333.31
T021284,2025-09-23T06:18:40,V004,67.56,0.073,normal,52.382125,4.910831,333.04
T021285,2025-09-23T06:18:45,V004,52.08,-0.723,normal,52.382071,4.910929,331.82
T021286,2025-09-23T06:18:50,V004,59.84,-0.72,normal,52.382234,4.910901,327.64
T021287,2025-09-23T06:18:55,V004,45.13,0.38,normal,52.382068,4.910892,328.32
T021288,2025-09-23T06:19:00,V004,49.87,0.269,normal,52.382166,4.91101,328.49
T021289,2025-09-23T06:19:05,V004,34.67,-0.188,normal,52.382154,4.911085,319.8
T021290,2025-09-23T06:19:10,V004,53.34,-1.031,normal,52.382158,4.910959,322.74
T021291,2025-09-23T06:19:15,V004,80.14,1.813,hard_accel,52.38213,4.91101,323.27
T021292,2025-09-23T06:19:20,V004,63.46,0.272,normal,52.382217,4.911064,319.36
T021293,2025-09-23T06:19:25,V004,51.7,0.223,normal,52.382296,4.911094,317.43
T021294,2025-09-23T06:19:30,V004,61.39,-0.85,normal,52.382414,4.911218,320.79
T021295,2025-09-23T06:19:35,V004,54.82,0.509,normal,52.382585,4.911255,320.43
T021296,2025-09-23T06:19:40,V004,54.01,0.044,normal,52.382709,4.911434,324.4
T021297,2025-09-23T06:19:45,V004,77.7,0.095,normal,52.382736,4.911371,320.89
T021298,2025-09-23T06:19:50,V004,49.6,-0.314,normal,52.382986,4.911374,325.77
T021299,2025-09-23T06:19:55,V004,57.2,0.555,normal,52.382979,4.911333,327.41
T021300,2025-09-23T06:20:00,V004,27.38,-3.666,hard_brake,52.382954,4.911151,327.71
T021301,2025-09-23T06:20:05,V004,57.68,0.227,normal,52.383089,4.911184,330.73
T021302,2025-09-23T06:20:10,V004,46.88,-0.417,normal,52.383052,4.911206,329.8
T021303,2025-09-23T06:20:15,V004,61.48,-0.312,normal,52.383034,4.911101,327.02
T021304,2025-09-23T06:20:20,V004,58.13,0.094,normal,52.382988,4.911006,325.65
T021305,2025-09-23T06:20:25,V004,62.93,-1.143,normal,52.382974,4.91107,325.98
T021306,2025-09-23T06:20:30,V004,69.98,1.051,normal,52.383043,4.911,329.86
T021307,2025-09-23T06:20:35,V004,82.74,0.118,normal,52.383173,4.911044,331.31
T021308,2025-09-23T06:20:40,V004,53.05,0.474,normal,52.383394,4.911124,334.21
T021309,2025-09-23T06:20:45,V004,69.88,-1.208,lane_change,52.383389,4.911082,332.8
T021310,2025-09-23T06:20:50,V004,65.5,1.229,hard_accel,52.383429,4.911112,331.27
T021311,2025-09-23T06:20:55,V004,85.96,-0.697,normal,52.383402,4.911232,332.01
T021312,2025-09-23T06:21:00,V004,58.26,0.582,normal,52.383358,4.91125,333.4
T021313,2025-09-23T06:21:05,V004,63.55,-0.417,normal,52.383374,4.911395,338.59
T021314,2025-09-23T06:21:10,V004,37.37,0.305,normal,52.383344,4.911545,338.53
T021315,2025-09-23T06:21:15,V004,59.98,0.064,normal,52.383499,4.911524,337.53
T021316,2025-09-23T06:21:20,V004,56.55,-0.045,normal,52.383497,4.91151,337.43
T021317,2025-09-23T06:21:25,V004,37.05,0.603,normal,52.38348,4.911711,333.73
T021318,2025-09-23T06:21:30,V004,54.37,-0.336,normal,52.383537,4.911556,330.58
T021319,2025-09-23T06:21:35,V004,55.01,-0.003,normal,52.383574,4.911664,331.8
T021320,2025-09-23T06:21:40,V004,44.87,-0.299,normal,52.383586,4.911753,331.38
T021321,2025-09-23T06:21:45,V004,62.64,-0.38,normal,52.3837,4.911836,328.91
T021322,2025-09-23T06:21:50,V004,54.38,-0.046,normal,52.383947,4.911826,325.59
T021323,2025-09-23T06:21:55,V004,42.49,-0.489,normal,52.384001,4.911872,328.87
T021324,2025-09-23T06:22:00,V004,62.68,0.603,normal,52.383919,4.911984,326.89
T021325,2025-09-23T06:22:05,V004,81.02,-0.344,normal,52.383923,4.912115,329.93
T021326,2025-09-23T06:22:10,V004,79.32,0.396,normal,52.384024,4.912072,330.91
T021327,2025-09-23T06:22:15,V004,65.29,-0.343,normal,52.384143,4.911982,331.96
T021328,2025-09-23T06:22:20,V004,51.48,-0.17,normal,52.384213,4.912042,328.93
T021329,2025-09-23T06:22:25,V004,40.16,0.583,normal,52.384357,4.912248,330.48
T021330,2025-09-23T06:22:30,V004,63.32,0.239,normal,52.384424,4.912466,332.04
T021331,2025-09-23T06:22:35,V004,57.34,-0.029,normal,52.384436,4.912702,335.68
T021332,2025-09-23T06:22:40,V004,81.23,-0.468,normal,52.384349,4.912836,333.94
T021333,2025-09-23T06:22:45,V004,76.0,1.754,hard_accel,52.384307,4.913039,337.86
T021334,2025-09-23T06:22:50,V004,59.88,-0.488,normal,52.384374,4.912891,335.21
T021335,2025-09-23T06:22:55,V004,88.28,0.606,normal,52.384398,4.912912,333.42
T021336,2025-09-23T06:23:00,V004,58.83,0.05,normal,52.384724,4.91285,328.35
T021337,2025-09-23T06:23:05,V004,67.11,1.101,normal,52.384926,4.912929,328.95
T021338,2025-09-23T06:23:10,V004,47.75,-0.476,hard_brake,52.385008,4.91303,328.07
T021339,2025-09-23T06:23:15,V004,63.95,-0.327,normal,52.385037,4.912876,326.05
T021340,2025-09-23T06:23:20,V004,52.58,0.099,normal,52.384924,4.912821,328.86
T021341,2025-09-23T06:23:25,V004,85.17,-0.026,normal,52.385147,4.912789,327.73
T021342,2025-09-23T06:23:30,V004,49.06,0.548,normal,52.385188,4.912561,332.66
T021343,2025-09-23T06:23:35,V004,64.08,-0.274,normal,52.385331,4.912502,336.35
T021344,2025-09-23T06:23:40,V004,63.82,0.924,normal,52.385408,4.91251,334.75
T021345,2025-09-23T06:23:45,V004,66.88,-0.543,normal,52.385536,4.912592,339.11
T021346,2025-09-23T06:23:50,V004,40.61,1.298,normal,52.385535,4.912522,335.08
T021347,2025-09-23T06:23:55,V004,68.0,-0.385,normal,52.385499,4.912642,334.68
T021348,2025-09-23T06:24:00,V004,66.6,0.159,normal,52.385612,4.912678,331.84
T021349,2025-09-23T06:24:05,V004,43.38,0.61,normal,52.385558,4.912716,331.93
T021350,2025-09-23T06:24:10,V004,37.43,0.31,normal,52.385666,4.912864,329.52
T021351,2025-09-23T06:24:15,V004,44.66,0.061,lane_change,52.38581,4.912996,334.18
T021352,2025-09-23T06:24:20,V004,66.21,-0.352,normal,52.38574,4.912993,335.6
T021353,2025-09-23T06:24:25,V004,82.67,-0.084,normal,52.385772,4.912899,339.25
T021354,2025-09-23T06:24:30,V004,68.91,-0.151,normal,52.385813,4.9129,337.42
T021355,2025-09-23T06:24:35,V004,61.72,0.179,normal,52.385994,4.913016,341.31
T021356,2025-09-23T06:24:40,V004,52.32,-0.113,normal,52.385904,4.913202,347.22
T021357,2025-09-23T06:24:45,V004,59.43,-0.357,normal,52.386007,4.913145,345.76
T021358,2025-09-23T06:24:50,V004,55.26,-2.632,hard_brake,52.386002,4.913135,349.01
T021359,2025-09-23T06:24:55,V004,73.43,-0.411,normal,52.38609,4.913342,345.89
T021360,2025-09-23T06:25:00,V004,72.89,-0.067,normal,52.386065,4.913257,345.03
T021361,2025-09-23T06:25:05,V004,66.84,2.061,hard_accel,52.386178,4.913314,347.51
T021362,2025-09-23T06:25:10,V004,77.09,-0.876,normal,52.386039,4.913174,343.4
T021363,2025-09-23T06:25:15,V004,53.91,-0.577,normal,52.385974,4.913139,342.6
